S.No.,Company,Job ID,Function,Location,Title,Description,Posted On,Page Number
145,EXL,EXL/E/1184120,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 0-2 years
Required Skills: Tax","Bangalore, FA - Bengaluru",Executives,Operations | Experience: 0-2 years | Skills: Tax,22 Oct 2024,4
146,EXL,EXL/E/1184121,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 0-2 years
Required Skills: Tax","Bangalore, FA - Bengaluru",Executives,Operations | Experience: 0-2 years | Skills: Tax,22 Oct 2024,4
147,EXL,EXL/SE/1178112,"Department: Enabling>Human Resources>Human Resources>Human Resources>Training Delivery
Required Experience: 1-10 years
Required Skills: Training & Development, Learning & Development, Trainer","Noida, Noida - Centre 59",Senior Executive,"Training Delivery | Experience: 1-10 years | Skills: Training & Development, Learning & Development, Trainer",21 Oct 2024,4
148,EXL,EXL/M/1180857,"Department: Insurance>Insurance>Insurance Life & Annuities>Back Office>Operations
Required Experience: 4-7 years
Required Skills: test lead activities","Noida, Noida-SEZ BPO Solutions",Manager,Operations | Experience: 4-7 years | Skills: test lead activities,21 Oct 2024,4
149,EXL,EXL/LAM/1182784,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 4-10 years
Required Skills: Sales  &  Use Tax Compliance","Bangalore, FA - Bengaluru",Lead Assistant Manager,Operations | Experience: 4-10 years | Skills: Sales  &  Use Tax Compliance,21 Oct 2024,4
150,EXL,EXL/E/1182823,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 0-2 years
Required Skills: Tax","Bangalore, FA - Bengaluru",Executives,Operations | Experience: 0-2 years | Skills: Tax,21 Oct 2024,4
151,EXL,EXL/SE/1182817,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 2-5 years
Required Skills: US Tax","Bangalore, FA - Bengaluru",Senior Executive,Operations | Experience: 2-5 years | Skills: US Tax,21 Oct 2024,4
152,EXL,EXL/M/1178204,"Department: Enabling>L.I.F.E.>L.I.F.E.>L.I.F.E.>Logistics Operations
Required Experience: 10-15 years
Required Skills: Analytical Thinking, Decision Making","Noida, Noida - Centre 59",Manager,"Logistics Operations | Experience: 10-15 years | Skills: Analytical Thinking, Decision Making",20 Oct 2024,4
153,EXL,EXL/M/1178246,"Department: Enabling>L.I.F.E.>L.I.F.E.>L.I.F.E.>Logistics Operations
Required Experience: 5-8 years
Required Skills: Analytical Thinking, Ability to solve the problem in full - HLD and LLD","Noida, Noida - Centre 59",Manager,"Logistics Operations | Experience: 5-8 years | Skills: Analytical Thinking, Ability to solve the problem in full - HLD and LLD",20 Oct 2024,4
154,EXL,EXL/AM/1180814,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 4-6 years
Required Skills: Communication, Commerce, Accountancy","Noida, Noida-SEZ BPO Solutions",Assistant Manager,"Operations | Experience: 4-6 years | Skills: Communication, Commerce, Accountancy",19 Oct 2024,4
155,EXL,EXL/LAM/1180817,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 6-8 years
Required Skills: Accounting, Communication, Accountancy","Noida, Noida-SEZ BPO Solutions",Lead Assistant Manager,"Operations | Experience: 6-8 years | Skills: Accounting, Communication, Accountancy",19 Oct 2024,4
156,EXL,EXL/LAM/1180669,"Department: Analytics>Healthcare>Services>Healthcare Analytics>Analytics
Required Experience: 2-6 years
Required Skills: Power BI, Tableau Developer, SQL DB2, Data Mining, Google Cloud Platform, Analytical Thinking, Python Programming, Data Analytics","Noida, Noida-SEZ BPO Solutions",Lead Assistant Manager,"Analytics | Experience: 2-6 years | Skills: Power BI, Tableau Developer, SQL DB2, Data Mining, Google Cloud Platform, Analytical Thinking, Python Programming, Data Analytics",19 Oct 2024,4
157,EXL,EXL/SE/1180818,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 1-8 years
Required Skills: Tax, Accounting","Bangalore, FA - Bengaluru",Senior Executive,"Operations | Experience: 1-8 years | Skills: Tax, Accounting",19 Oct 2024,4
158,EXL,EXL/E/1176087,"Department: Operations Management>Emerging Business Unit>Travel>Back Office>Operations
Required Experience: 1-10 years
Required Skills: Business Travel, GDS, Communication Skills, Travel Management","Gurgaon, IN Gurgaon C61",Executives,"Operations | Experience: 1-10 years | Skills: Business Travel, GDS, Communication Skills, Travel Management",18 Oct 2024,4
159,EXL,EXL/E/1178420,"Department: Operations Management>Emerging Business Unit>Travel>Back Office>Operations
Required Experience: 0-5 years
Required Skills: English Communication","Gurgaon, IN Gurgaon C61",Executives,Operations | Experience: 0-5 years | Skills: English Communication,18 Oct 2024,4
160,EXL,EXL/AM/1170650,"Department: Insurance>Insurance>Insurance Property & Casualties>Back Office>Operations
Required Experience: 1-2 years
Required Skills: MS Office, Conflict Handling, Service Level Management, Coaching & Mentoring, Works independently towards providing support, London Market Insurance, People Management, Email Management, Communication","Pune, IN Pune C4",Assistant Manager,"Operations | Experience: 1-2 years | Skills: MS Office, Conflict Handling, Service Level Management, Coaching & Mentoring, Works independently towards providing support, London Market Insurance, People Management, Email Management, Communication",18 Oct 2024,4
161,EXL,EXL/LAM/1169035,"Department: Analytics>Healthcare>Healthcare Analytics>Healthcare D&A>Services
Required Experience: 4-6 years
Required Skills: PLSQL, Apache Kafka, Spring Batch, Java, Mongo DB, microservices, GCP, Python, Oracle","Noida, Noida-SEZ BPO Solutions",Lead Assistant Manager,"Services | Experience: 4-6 years | Skills: PLSQL, Apache Kafka, Spring Batch, Java, Mongo DB, microservices, GCP, Python, Oracle",18 Oct 2024,4
162,EXL,EXL/LAM/1169104,"Department: Analytics>Healthcare>Healthcare Analytics>Healthcare D&A>Services
Required Experience: 4-6 years
Required Skills: PLSQL, Power BI, Azure, GCP, Tableau, SQL, DWH, Python, ETL, Oracle","Noida, Noida-SEZ BPO Solutions",Lead Assistant Manager,"Services | Experience: 4-6 years | Skills: PLSQL, Power BI, Azure, GCP, Tableau, SQL, DWH, Python, ETL, Oracle",18 Oct 2024,4
163,EXL,EXL/LAM/1169140,"Department: Analytics>Healthcare>Healthcare Analytics>Healthcare D&A>Services
Required Experience: 4-6 years
Required Skills: GCP, DevOps, Python, CI/CD Integration, Azure, SQL, Flask","Noida, Noida-SEZ BPO Solutions",Lead Assistant Manager,"Services | Experience: 4-6 years | Skills: GCP, DevOps, Python, CI/CD Integration, Azure, SQL, Flask",18 Oct 2024,4
164,EXL,EXL/SM/1169498,"Department: Analytics>Healthcare>Healthcare Analytics>Healthcare D&A>Healthcare Analytics
Required Experience: 8-10 years
Required Skills: Python, Problem Solving, Data Science - ML, Communication, Machine Learning, Data Science - AI, AI, NLP","Noida, Noida-SEZ BPO Solutions",Senior Manager,"Healthcare Analytics | Experience: 8-10 years | Skills: Python, Problem Solving, Data Science - ML, Communication, Machine Learning, Data Science - AI, AI, NLP",18 Oct 2024,4
165,EXL,EXL/LAM/1170960,"Department: Analytics>Healthcare>Healthcare Analytics>Healthcare D&A>Services
Required Experience: 4-6 years
Required Skills: Snowflake, Tableau, Power BI, Python, Excel Analytics, Azure Databricks","Noida, Noida-SEZ BPO Solutions",Lead Assistant Manager,"Services | Experience: 4-6 years | Skills: Snowflake, Tableau, Power BI, Python, Excel Analytics, Azure Databricks",18 Oct 2024,4
166,EXL,EXL/AM/1179650,"Department: Analytics>Healthcare>Healthcare Analytics>Healthcare D&A>Services
Required Experience: 2-4 years
Required Skills: Python, Machine Learning, Data Science - AI, Data Science - ML","Noida, Noida-SEZ BPO Solutions",Assistant Manager,"Services | Experience: 2-4 years | Skills: Python, Machine Learning, Data Science - AI, Data Science - ML",18 Oct 2024,4
167,EXL,EXL/AM/1180460,"Department: Insurance>Insurance>Insurance Platform Services>EXL OSI>Insurance Products & Platforms
Required Experience: 3-5 years
Required Skills: Python, SQL","Noida, Noida - Centre 59",Assistant Manager,"Insurance Products & Platforms | Experience: 3-5 years | Skills: Python, SQL",18 Oct 2024,4
168,EXL,EXL/SM/1179038,"Department: Analytics>Banking & Financial Services>Services>Banking & Financial Services>Analytics
Required Experience: 3-8 years
Required Skills: Financial Modeling, Excel","Gurgaon, EXL - Gurgaon Center 38",Senior Manager,"Analytics | Experience: 3-8 years | Skills: Financial Modeling, Excel",18 Oct 2024,4
169,EXL,EXL/M/1179507,"Department: Analytics>Banking & Financial Services>Services>Banking & Financial Services>Analytics
Required Experience: 5-10 years
Required Skills: Credit Risk, Credit Underwriting, Tableau, Stakeholder Management, SAS, SQL, Performance Dashboards","Gurgaon, EXL - Gurgaon Center 38",Manager,"Analytics | Experience: 5-10 years | Skills: Credit Risk, Credit Underwriting, Tableau, Stakeholder Management, SAS, SQL, Performance Dashboards",18 Oct 2024,4
170,EXL,EXL/AM/1180149,"Department: EXL Digital>Insurance>Digital Insurance>Digital Delivery Practice>Testing COE
Required Experience: 5-9 years
Required Skills: Performance Testing, API Testing, Selenium, Automation Testing, Agile  &  Waterfall Methodologies, Test Automation Tools","Noida, Noida - Centre 59",Assistant Manager,"Testing COE | Experience: 5-9 years | Skills: Performance Testing, API Testing, Selenium, Automation Testing, Agile  &  Waterfall Methodologies, Test Automation Tools",18 Oct 2024,4
171,EXL,EXL/SE/1180261,"Department: EXL Digital>Digital Solutions>Digital Solutions>Digital Delivery Practice>Testing COE
Required Experience: 2-6 years
Required Skills: Agile Testing, Agile  &  Waterfall Methodologies, Testing Fundamentals, Selenium, Automation Testing, Automation QA","Noida, Noida - Centre 59",Senior Executive,"Testing COE | Experience: 2-6 years | Skills: Agile Testing, Agile  &  Waterfall Methodologies, Testing Fundamentals, Selenium, Automation Testing, Automation QA",18 Oct 2024,4
172,EXL,EXL/AVP/1178711,"Department: Operations Management>Emerging Business Unit>Utilities>Back Office>Operations
Required Experience: 12-15 years
Required Skills: Project Delivery, Digital literacy, Analysis and Reporting, Presentation, Communication, Analytical Thinking, Data Science - AI","Gurgaon, IN Gurgaon C61",Assistant Vice President,"Operations | Experience: 12-15 years | Skills: Project Delivery, Digital literacy, Analysis and Reporting, Presentation, Communication, Analytical Thinking, Data Science - AI",18 Oct 2024,4
173,EXL,EXL/M/1119541,"Department: EXL Digital>Emerging Business Unit>Digital Emerging>Digital Delivery Practice>Digital Finance Suite
Required Experience: 8-12 years
Required Skills: .net core, MVC, Azure, C#, SQL Server","Noida, Noida - Centre 59",Manager,"Digital Finance Suite | Experience: 8-12 years | Skills: .net core, MVC, Azure, C#, SQL Server",17 Oct 2024,4
174,EXL,EXL/M/1179130,"Department: Analytics>Retail Media & Hi-Tech>Services>Services>Analytics
Required Experience: 4-7 years
Required Skills: Machine Learning, Python, SQL","Gurgaon, EXL - Gurgaon Center 38",Manager,"Analytics | Experience: 4-7 years | Skills: Machine Learning, Python, SQL",17 Oct 2024,4
175,EXL,EXL/E/1175665,"Department: Operations Management>Emerging Business Unit>Utilities>Back Office>Operations
Required Experience: 0-1 years
Required Skills: Communication, HTML, Excel","Pune, IN Pune C4",Executives,"Operations | Experience: 0-1 years | Skills: Communication, HTML, Excel",17 Oct 2024,4
176,EXL,EXL/E/1175008,"Department: Operations Management>Emerging Business Unit>Utilities>Voice>Operations
Required Experience: 1-2 years
Required Skills: EXCELLENT COMMUNICATION SKILLS, Excellent written and verbal communication, Typing, Chat Process","Pune, IN Pune C4",Executives,"Operations | Experience: 1-2 years | Skills: EXCELLENT COMMUNICATION SKILLS, Excellent written and verbal communication, Typing, Chat Process",17 Oct 2024,4
177,EXL,EXL/E/1175349,"Department: Operations Management>Emerging Business Unit>Utilities>Voice>Operations
Required Experience: 1-2 years
Required Skills: Excellent written and verbal communication, Typing, Chat Ops","Pune, IN Pune C4",Executives,"Operations | Experience: 1-2 years | Skills: Excellent written and verbal communication, Typing, Chat Ops",17 Oct 2024,4
178,EXL,EXL/M/1175651,"Department: Enabling>Human Resources>Human Resources>Human Resources>Internal Communications
Required Experience: 8-10 years
Required Skills: Research, Program Management, Stakeholder Engagement, Content Creation","Noida, Noida - Centre 59",Manager,"Internal Communications | Experience: 8-10 years | Skills: Research, Program Management, Stakeholder Engagement, Content Creation",17 Oct 2024,4
179,EXL,EXL/LAM/1165595,"Department: Enabling>Quality Excellence>Quality Excellence>Quality Excellence>Quality Excellence
Required Experience: 5-10 years
Required Skills: Six Sigma Green Belt, Transaction Monitoring, Analytical Capability, Data Analysis","Noida, Noida - Centre 59",Lead Assistant Manager,"Quality Excellence | Experience: 5-10 years | Skills: Six Sigma Green Belt, Transaction Monitoring, Analytical Capability, Data Analysis",17 Oct 2024,4
180,EXL,EXL/SE/1178423,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 2-4 years
Required Skills: Invoice processing, Helpdesk, Invoice Verification, Reconciliation, SAP","Noida, Noida-SEZ BPO Solutions",Senior Executive,"Operations | Experience: 2-4 years | Skills: Invoice processing, Helpdesk, Invoice Verification, Reconciliation, SAP",17 Oct 2024,4
181,EXL,EXL/E/1178452,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 0-2 years
Required Skills: Billing, Adaptability, Account Reconciliation","Noida, Noida-SEZ BPO Solutions",Executives,"Operations | Experience: 0-2 years | Skills: Billing, Adaptability, Account Reconciliation",17 Oct 2024,5
182,EXL,EXL/E/1179296,"Department: Operations Management>Emerging Business Unit>Utilities>Back Office>Operations
Required Experience: 0-1 years
Required Skills: Communication, Excel","Pune, IN Pune C11",Executives,"Operations | Experience: 0-1 years | Skills: Communication, Excel",17 Oct 2024,5
183,EXL,EXL/E/1179306,"Department: Operations Management>Emerging Business Unit>Utilities>Back Office>Operations
Required Experience: 0-1 years
Required Skills: Excel, HTML, Commuincation","Pune, IN Pune C11",Executives,"Operations | Experience: 0-1 years | Skills: Excel, HTML, Commuincation",17 Oct 2024,5
184,EXL,EXL/SM/1179271,"Department: EXL Digital>Digital Solutions>Digital Solutions>CX(CONNECx)>Exelia.AI
Required Experience: 6-10 years
Required Skills: Business Acumen, Design","Noida, Noida - Centre 59",Senior Manager,"Exelia.AI | Experience: 6-10 years | Skills: Business Acumen, Design",17 Oct 2024,5
185,EXL,EXL/SM/1179279,"Department: EXL Digital>Digital Solutions>Digital Solutions>CX(CONNECx)>Exelia.AI
Required Experience: 6-10 years
Required Skills: Business Intelligence, Chat BOT/IVR","Bangalore, FA - Bengaluru",Senior Manager,"Exelia.AI | Experience: 6-10 years | Skills: Business Intelligence, Chat BOT/IVR",17 Oct 2024,5
186,EXL,EXL/SM/1179385,"Department: EXL Digital>Digital Solutions>Digital Solutions>Exelia-AI>CX CoE
Required Experience: 8-12 years
Required Skills: AWS, NLP","Noida, Noida - Centre 59",Senior Manager,"CX CoE | Experience: 8-12 years | Skills: AWS, NLP",17 Oct 2024,5
187,EXL,EXL/LAM/1179557,"Department: Analytics>Banking & Financial Services>Services>Services>Analytics
Required Experience: 3-6 years
Required Skills: SQL, Cloud, Python","Gurgaon, EXL - Gurgaon Center 38",Lead Assistant Manager,"Analytics | Experience: 3-6 years | Skills: SQL, Cloud, Python",17 Oct 2024,5
188,EXL,EXL/LAM/1179591,"Department: Analytics>Analytics Common>Services>Analytics>Analytics
Required Experience: 2-10 years
Required Skills: Analytical Thinking, Agility, Problem Solving, Initiative, Continuous Learning, Collaboration and Decision Making","Noida, Noida-SEZ BPO Solutions",Lead Assistant Manager,"Analytics | Experience: 2-10 years | Skills: Analytical Thinking, Agility, Problem Solving, Initiative, Continuous Learning, Collaboration and Decision Making",17 Oct 2024,5
189,EXL,EXL/M/1179427,"Department: EXL Digital>Digital Solutions>Digital Solutions>CX(CONNECx)>Exelia.AI
Required Experience: 5-7 years
Required Skills: Design","Noida, Noida - Centre 59",Manager,Exelia.AI | Experience: 5-7 years | Skills: Design,17 Oct 2024,5
190,EXL,EXL/LAM/1170084,"Department: Enabling>Finance>Finance>Finance>Financial Planning & Analysis
Required Experience: 2-6 years
Required Skills: Analytical Thinking, Finance, Ability to solve the problem in full - HLD and LLD, Adaptability","Noida, Noida - Centre 59",Lead Assistant Manager,"Financial Planning & Analysis | Experience: 2-6 years | Skills: Analytical Thinking, Finance, Ability to solve the problem in full - HLD and LLD, Adaptability",17 Oct 2024,5
191,EXL,EXL/E/1179318,"Department: Operations Management>Emerging Business Unit>Utilities>Back Office>Operations
Required Experience: 0-1 years
Required Skills: Communication, Excel, HTML","Pune, IN Pune C11",Executives,"Operations | Experience: 0-1 years | Skills: Communication, Excel, HTML",17 Oct 2024,5
192,EXL,EXL/SE/1177286,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 2-4 years
Required Skills: Account Reconciliation, Reconciliation, Payments, Invoice processing","Noida, Noida-SEZ BPO Solutions",Senior Executive,"Operations | Experience: 2-4 years | Skills: Account Reconciliation, Reconciliation, Payments, Invoice processing",17 Oct 2024,5
193,EXL,EXL/LAM/1119544,"Department: Digital Solution Center>Digital R&D>EXL Digital>Digital R&D>Digital R&D
Required Experience: 5-10 years
Required Skills: SQL Server, C#, .net core, MVC, Azure","Pune, IN Pune SEZ C25",Lead Assistant Manager,"Digital R&D | Experience: 5-10 years | Skills: SQL Server, C#, .net core, MVC, Azure",17 Oct 2024,5
194,EXL,EXL/LAM/1176196,"Department: Insurance>Insurance>Insurance Platform Services>EXL OSI>Insurance Products & Platforms
Required Experience: 6-9 years
Required Skills: Agile, Requirement Gathering, Business Analysis, Documentation","Noida, Noida - Centre 59",Lead Assistant Manager,"Insurance Products & Platforms | Experience: 6-9 years | Skills: Agile, Requirement Gathering, Business Analysis, Documentation",16 Oct 2024,5
195,EXL,EXL/AM/1170898,"Department: Analytics>Analytics - AUS & APAC>Services>Consulting>Analytics
Required Experience: 2-8 years
Required Skills: Excel, Tableau, Analytics Consulting, SQL","Gurgaon, Gurgaon-SEZ BPO Solutions",Assistant Manager,"Analytics | Experience: 2-8 years | Skills: Excel, Tableau, Analytics Consulting, SQL",16 Oct 2024,5
196,EXL,EXL/M/1178457,"Department: Analytics>Banking & Financial Services>Services>Consulting>Analytics
Required Experience: 4-10 years
Required Skills: Collections, SQL, Analytics Consulting, Excel, Tableau","Gurgaon, Gurgaon-SEZ BPO Solutions",Manager,"Analytics | Experience: 4-10 years | Skills: Collections, SQL, Analytics Consulting, Excel, Tableau",16 Oct 2024,5
197,EXL,EXL/LAM/1177416,"Department: Analytics>Banking & Financial Services>Services>Banking & Financial Services>Analytics
Required Experience: 2-15 years
Required Skills: Tableau, Python, SQL","Gurgaon, Gurgaon-SEZ BPO Solutions",Lead Assistant Manager,"Analytics | Experience: 2-15 years | Skills: Tableau, Python, SQL",16 Oct 2024,5
198,EXL,EXL/AVP/1172717,"Department: Enabling>Global Technology>Global Technology>Global Technology>Global Technology
Required Experience: 10-17 years
Required Skills: Budgeting Skills, Attention to Detail, Finance, Analytical Thinking, Data Mining","Noida, Noida - Centre 59",Assistant Vice President,"Global Technology | Experience: 10-17 years | Skills: Budgeting Skills, Attention to Detail, Finance, Analytical Thinking, Data Mining",16 Oct 2024,5
199,EXL,EXL/AM/1143779,"Department: Enabling>Human Resources>Human Resources>Human Resources>Recruitment
Required Experience: 5-10 years
Required Skills: Analytics, Communication, Offer Creation, Talent Acquisition/Recruitment","Gurgaon, EXL - Gurgaon Center 38",Assistant Manager,"Recruitment | Experience: 5-10 years | Skills: Analytics, Communication, Offer Creation, Talent Acquisition/Recruitment",16 Oct 2024,5
200,EXL,EXL/LAM/1177824,"Department: Analytics>Banking & Financial Services>Services>Banking & Financial Services>Analytics
Required Experience: 2-15 years
Required Skills: Tableau, SQL","Gurgaon, Gurgaon-SEZ BPO Solutions",Lead Assistant Manager,"Analytics | Experience: 2-15 years | Skills: Tableau, SQL",16 Oct 2024,5
201,EXL,EXL/E/1177414,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 0-2 years
Required Skills: Survivability","Kochi, EXL OPI Kochi Centre-45",Executives,Operations | Experience: 0-2 years | Skills: Survivability,16 Oct 2024,5
202,EXL,EXL/M/1177417,"Department: Analytics>Analytics Common>Services>Banking & Financial Services>Analytics
Required Experience: 5-10 years
Required Skills: Python, SQL, Tableau","Gurgaon, Gurgaon-SEZ BPO Solutions",Manager,"Analytics | Experience: 5-10 years | Skills: Python, SQL, Tableau",16 Oct 2024,5
203,EXL,EXL/M/1173299,"Department: Enabling>Growth Office>Growth Office>Marketing>Marketing Digital & Operations
Required Experience: 5-8 years
Required Skills: Demand Generation, English Writing Skills, Project Management, Account Based Marketing (ABM), Data Analysis, Communication, Stakeholder Management, Paid Media, Performance Marketing, Copy Writing","Noida, Noida - Centre 59",Manager,"Marketing Digital & Operations | Experience: 5-8 years | Skills: Demand Generation, English Writing Skills, Project Management, Account Based Marketing (ABM), Data Analysis, Communication, Stakeholder Management, Paid Media, Performance Marketing, Copy Writing",16 Oct 2024,5
204,EXL,EXL/E/1178244,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 0-1 years
Required Skills: Human resource, Team work, Email, Communication, Logical Thinking","Bangalore, FA - Bengaluru",Executives,"Operations | Experience: 0-1 years | Skills: Human resource, Team work, Email, Communication, Logical Thinking",16 Oct 2024,5
205,EXL,EXL/AM/1174055,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 3-5 years
Required Skills: General Ledger, Reconciliation, Monthly Close Process","Kochi, IN Kochi SEZ C19",Assistant Manager,"Operations | Experience: 3-5 years | Skills: General Ledger, Reconciliation, Monthly Close Process",15 Oct 2024,5
206,EXL,EXL/SE/1174056,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 1-3 years
Required Skills: Reconciliation, Monthly Close Process","Kochi, IN Kochi SEZ C19",Senior Executive,"Operations | Experience: 1-3 years | Skills: Reconciliation, Monthly Close Process",15 Oct 2024,5
207,EXL,EXL/E/1175575,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 0-2 years
Required Skills: Accounting, Operation, Excel","Kochi, IN Kochi SEZ C19",Executives,"Operations | Experience: 0-2 years | Skills: Accounting, Operation, Excel",15 Oct 2024,5
208,EXL,EXL/SE/1175658,"Department: Operations Management>Emerging Business Unit>Transportation & Logistics>Back Office>Operations
Required Experience: 2-3 years
Required Skills: Procurement Basics, Procurement Skilled, Procurement","Noida, Noida - Centre 59",Senior Executive,"Operations | Experience: 2-3 years | Skills: Procurement Basics, Procurement Skilled, Procurement",15 Oct 2024,5
209,EXL,EXL/LAM/1175681,"Department: Healthcare>Healthcare>Clinical & Pharmacy Services>Clinical & Pharmacy Services>CareRadius
Required Experience: 4-6 years
Required Skills: SQL, Spring, Spring boot, Spring Batch, Spring Security, Web Services API, Java, Java Developer, Oracle, Angular","Noida, Noida - Centre 59",Lead Assistant Manager,"CareRadius | Experience: 4-6 years | Skills: SQL, Spring, Spring boot, Spring Batch, Spring Security, Web Services API, Java, Java Developer, Oracle, Angular",15 Oct 2024,5
210,EXL,EXL/AM/1175659,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 5-8 years
Required Skills: MS Excel, MS Outlook, Excellent written and verbal communication, MS Word","Kochi, IN Kochi SEZ C19",Assistant Manager,"Operations | Experience: 5-8 years | Skills: MS Excel, MS Outlook, Excellent written and verbal communication, MS Word",15 Oct 2024,5
211,EXL,EXL/LAM/1175661,"Department: Enabling>Finance>Finance>Finance>Finance - General Ledger & Accounts Payable
Required Experience: 7-10 years
Required Skills: MS Outlook, Excellent written and verbal communication, MS Word, MS Excel","Kochi, IN Kochi SEZ C19",Lead Assistant Manager,"Finance - General Ledger & Accounts Payable | Experience: 7-10 years | Skills: MS Outlook, Excellent written and verbal communication, MS Word, MS Excel",15 Oct 2024,5
212,EXL,EXL/M/1175679,"Department: Enabling>Finance>Finance>Finance>Finance - General Ledger & Accounts Payable
Required Experience: 9-12 years
Required Skills: MS Word, MS Excel, MIS Reporting, Excellent written and verbal communication, MS Powerpoint, General Accounting, Coaching & Mentoring, MS Outlook, Team Management","Kochi, IN Kochi SEZ C19",Manager,"Finance - General Ledger & Accounts Payable | Experience: 9-12 years | Skills: MS Word, MS Excel, MIS Reporting, Excellent written and verbal communication, MS Powerpoint, General Accounting, Coaching & Mentoring, MS Outlook, Team Management",15 Oct 2024,5
213,EXL,EXL/AM/1175842,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 4-6 years
Required Skills: MDM - Master Data Management","Kochi, IN Kakkanad C45",Assistant Manager,Operations | Experience: 4-6 years | Skills: MDM - Master Data Management,15 Oct 2024,5
214,EXL,EXL/AM/1175417,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 5-8 years
Required Skills: General Accounting, Accounting, General Ledger","Bangalore, FA - Bengaluru",Assistant Manager,"Operations | Experience: 5-8 years | Skills: General Accounting, Accounting, General Ledger",15 Oct 2024,5
215,EXL,EXL/SE/1175695,"Department: Analytics>Healthcare>Payment Services>EXL SCIO>Payment Integrity
Required Experience: 4-10 years
Required Skills: Audit, Medical Coding","Chennai, IN Chennai C51",Senior Executive,"Payment Integrity | Experience: 4-10 years | Skills: Audit, Medical Coding",15 Oct 2024,5
216,EXL,EXL/SE/1175697,"Department: Analytics>Healthcare>Payment Services>EXL SCIO>Payment Integrity
Required Experience: 4-10 years
Required Skills: Medical Coding, Audit","Chennai, IN Chennai C51",Senior Executive,"Payment Integrity | Experience: 4-10 years | Skills: Medical Coding, Audit",15 Oct 2024,5
217,EXL,EXL/SE/1177251,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 3-5 years
Required Skills: Accounting, Cash Posting","Bangalore, FA - Bengaluru",Senior Executive,"Operations | Experience: 3-5 years | Skills: Accounting, Cash Posting",15 Oct 2024,5
218,EXL,EXL/SM/1176501,"Department: Healthcare>Healthcare>Payment Services>Payment Services>Healthcare Products & Platforms
Required Experience: 12-17 years
Required Skills: Azure, ETL, Power BI, SQL","Chennai, EXL SCIO Chennai C-52",Senior Manager,"Healthcare Products & Platforms | Experience: 12-17 years | Skills: Azure, ETL, Power BI, SQL",15 Oct 2024,5
219,EXL,EXL/AM/1176508,"Department: Healthcare>Healthcare>Payment Services>Payment Services>Healthcare Products & Platforms
Required Experience: 4-7 years
Required Skills: Microsoft Office","Chennai, IN Chennai C51",Assistant Manager,Healthcare Products & Platforms | Experience: 4-7 years | Skills: Microsoft Office,15 Oct 2024,5
220,EXL,EXL/SE/1177256,"Department: Operations Management>Emerging Business Unit>FAO>Back Office>Operations
Required Experience: 2-5 years
Required Skills: Written and Verbal Communication, SAP, MS Excel, General Accounting","Kochi, IN Kakkanad C45",Senior Executive,"Operations | Experience: 2-5 years | Skills: Written and Verbal Communication, SAP, MS Excel, General Accounting",15 Oct 2024,5
221,EXL,EXL/SE/1175405,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 3-5 years
Required Skills: Accounting, General Accounting, General Ledger","Bangalore, FA - Bengaluru",Senior Executive,"Operations | Experience: 3-5 years | Skills: Accounting, General Accounting, General Ledger",15 Oct 2024,5
222,EXL,EXL/SE/1175612,"Department: Emerging>Emerging Business Unit>Emerging Finance & Accounting>Back Office>Operations
Required Experience: 3-5 years
Required Skills: Analytical Thinking, Customer Service, Ability to solve the problem in full - HLD and LLD, Collaborating with Others, Proactive, Attention to Detail, Decision Making","Bangalore, FA - Bengaluru",Senior Executive,"Operations | Experience: 3-5 years | Skills: Analytical Thinking, Customer Service, Ability to solve the problem in full - HLD and LLD, Collaborating with Others, Proactive, Attention to Detail, Decision Making",15 Oct 2024,5
